"","id","today","ssp1","ssp2","ssp3","ssp5"
"marketable_yield_today80","171",62.1524908323875,72.130109304808,73.9386596035223,74.101978146253,73.1824357034297
"marketable_yield_today81","172",60.9395976328392,71.3516010456343,73.2973684085997,73.6728668032225,73.2462007241558
"marketable_yield_today82","173",60.4431232386409,70.7567093463981,73.0423828514875,72.772135486767,72.7601176816373
"marketable_yield_today83","174",61.0302757511591,71.1653376318699,73.1968592084542,73.3304523655773,72.5579768565141
"marketable_yield_today84","175",59.6188500133733,70.6383114669275,72.7349049404018,73.0001099448591,72.7784081197922
"marketable_yield_today85","176",59.83160551395,70.5175790992131,73.1415684781953,73.6949011389441,73.3693817069826
"marketable_yield_today86","177",59.9464559021047,70.1296656067405,72.266540557751,72.2493219938531,72.1399507622003
"marketable_yield_today87","178",58.7000754823141,69.1976708400175,71.1953662639662,71.4366879823523,71.3497259234352
"marketable_yield_today88","179",58.6780657909816,69.3687917323263,72.0536405878165,71.9318909666217,72.2103984165421
"marketable_yield_today89","18",56.9764038053255,68.324673301055,71.1039643296592,71.8346122953725,71.7041395772511
"marketable_yield_today90","180",58.4636293657238,69.3014480571265,71.4798831348177,71.8362473366373,71.6969772484136
"marketable_yield_today91","181",57.6047636463408,69.1275772374546,71.3204556391903,72.1284061466222,71.5329659411132
"marketable_yield_today92","182",55.8143751064824,68.0420516219532,71.1188630662628,71.5383622012827,71.4734126559276
"marketable_yield_today93","183",55.7555175587055,67.4942915148463,70.7242418684491,71.3434194535155,71.8534674716959
"marketable_yield_today94","184",55.2483050638749,67.4973458817104,70.7663562408315,71.1472730253175,71.4467846807256
"marketable_yield_today95","185",55.6079036237026,67.5030258181604,70.1654034358028,71.205185750605,70.9300791149255
"marketable_yield_today96","186",56.5367646495966,68.1453025991683,71.0174887104816,71.4370100049083,71.680808166499
"marketable_yield_today97","187",56.9872987833203,68.2041127795046,71.2236186730491,71.6050422698899,72.0152923540551
"marketable_yield_today98","188",57.3245237255929,67.7174167694263,70.6311992213717,71.642473996726,71.4615816883574
"marketable_yield_today99","189",55.1964051653605,67.117296848279,70.3028345007593,71.3060675387219,71.6256032602093
"marketable_yield_today100","19",57.8569544253045,69.3063250191479,72.0331024444739,72.7564396711414,72.7575314385135
"marketable_yield_today101","190",53.0281719633037,66.2353607621595,69.5616012406179,71.086102651628,71.6340726231644
"marketable_yield_today102","191",49.6427242722734,63.1213323663195,67.4496675787777,69.8130943322567,70.5360060256059
"marketable_yield_today103","192",47.5041577069074,62.2083759740713,66.0272669103438,69.2097071909094,70.1443983333037
"marketable_yield_today104","193",47.7211541701482,62.3165177927704,66.3568175923669,69.2140710704288,69.7150708854969
"marketable_yield_today105","194",48.7991715759948,62.6085094538542,66.8977444610003,69.3552739584605,69.7230440923158
"marketable_yield_today106","195",49.1593985711047,62.4461698266128,66.6006148363963,68.7499551694073,69.8435011322461
"marketable_yield_today107","196",49.0870753847035,62.3811967023075,66.6081435324757,68.7129428905911,69.7472001446628
"marketable_yield_today108","197",47.79541903833,62.3419418716786,66.5700425105252,69.2412667587976,69.9777536058273
"marketable_yield_today109","198",45.061009679657,59.626281867248,63.7915167604443,66.715630922695,68.0867669637491
"marketable_yield_today110","199",61.7597848002155,72.4233334768745,74.6224106333974,73.2712801920654,73.5343240566116
"marketable_yield_today111","2",59.5256704280718,69.9182131276689,72.4487823102732,73.0547361682956,72.9405217779717
"marketable_yield_today112","20",58.048104037734,69.7112765014225,73.0696790141115,73.439264414656,73.6036465188242
"marketable_yield_today113","200",61.3374249765514,72.0790506814695,74.1177147848771,73.7444967882105,73.2925445422177
"marketable_yield_today114","201",62.57579478192,73.0859404759936,75.0622678904024,74.4632009105033,73.6442692317532
"marketable_yield_today115","202",62.5013364088593,73.447511394993,75.4902993838843,75.3055646047528,74.5774604217899
"marketable_yield_today116","203",62.4499930613765,73.0035280240693,75.4783014169275,74.772068467126,74.772470092417
"marketable_yield_today117","204",63.4420389964878,72.6003317024703,74.8492021159175,74.2837905104085,73.8901819620847
"marketable_yield_today118","205",63.7310453743782,73.1966766669311,74.8892079197682,74.4364778947546,74.1840999825113
"marketable_yield_today119","206",63.0954565570426,72.6020782288358,74.5594949400491,74.2289356318477,73.7306550961749
"marketable_yield_today120","207",62.7721674142146,71.5296102341833,73.8398580297728,73.522489470179,73.1828202573283
"marketable_yield_today121","208",62.0817593678989,69.8868367703613,71.002842779129,68.0042049648925,67.8103946288862
"marketable_yield_today122","209",60.0446649981468,71.0905366501878,74.1207466846077,74.3436123245807,74.0345775467473
"marketable_yield_today123","21",59.1594860768874,69.8111474186419,72.0797750107165,72.1847777443832,72.5217489943724
"marketable_yield_today124","210",59.9564263431168,70.1784110337223,72.5085313463139,72.17435751736,72.2230329116206
"marketable_yield_today125","211",60.0281081949352,70.6637183193316,73.2764160228667,73.2293317612957,73.1837890604778
"marketable_yield_today126","212",61.1329857564407,71.3593499803553,73.6899569362724,73.4731475292082,73.2310363688676
"marketable_yield_today127","213",59.7310430507658,70.433496878697,72.9188584476082,73.0474173330443,72.9125915270216
"marketable_yield_today128","214",60.3986294907209,70.6638316411419,73.0044806385304,73.0227250178049,72.4811322091095
"marketable_yield_today129","215",59.0558672945803,70.258392960664,73.4094567746884,73.5507537941493,73.5171347528206
"marketable_yield_today130","216",59.4348949285756,69.874424179625,72.9365331088043,73.069387898314,72.7914861053911
"marketable_yield_today131","217",57.4957057123055,69.2002220442805,71.8991435394273,72.17731082393,72.5189600644111
"marketable_yield_today132","218",58.0533461112128,69.5973880393157,72.6520063892066,72.8098196784237,73.2411384598102
"marketable_yield_today133","219",57.037492385066,69.3604709840665,71.9748884327386,72.863125336013,72.6487091875209
"marketable_yield_today134","22",58.8890281260642,68.9933852142479,71.1622746048095,71.8718381513252,71.3720635744219
"marketable_yield_today135","220",56.3961711782251,68.4482201268046,71.6744017613163,71.6975258477708,72.1330904595191
"marketable_yield_today136","221",55.591794528098,66.9841408133062,69.8413071433096,71.0691567447793,71.1920155806274
"marketable_yield_today137","222",55.4057278433845,67.607909061694,70.5584443905724,71.6161086012066,71.7747991788813
"marketable_yield_today138","223",55.9229390170986,67.7317862672419,70.7885441865767,71.901551111663,71.6190106323776
"marketable_yield_today139","224",56.0991487490139,67.0226249681551,70.2123018007115,71.3437466134781,71.3568313301776
"marketable_yield_today140","225",55.8380679025077,67.9137492137526,70.8420491385914,72.251473613124,72.5772484899886
"marketable_yield_today141","226",54.192176573857,66.1593495681592,70.1118987576622,70.9224239612197,71.1234924956552
"marketable_yield_today142","227",51.7124082072105,64.9635164774095,69.0668708932641,71.1410672519675,71.6820080466822
"marketable_yield_today143","228",46.3218841618919,61.6923237700977,66.0600988567309,68.7453573065009,69.9677202069494
"marketable_yield_today144","229",44.3629047542696,59.8373084631563,64.6191600790397,68.1376666568317,69.144050161935
"marketable_yield_today145","23",58.584692933949,69.7417925640874,72.1038139472731,72.3331707976828,72.5974407390677
"marketable_yield_today146","230",44.550850077975,59.9325831770247,64.628286287958,67.7473448131546,68.8707118449745
"marketable_yield_today147","231",46.6852467744376,60.9171075234953,65.2765964457715,68.2168450717374,69.8786630663579
"marketable_yield_today148","232",48.6019860565574,62.0496442675566,66.6108130241596,68.6937270514412,69.7387297075349
"marketable_yield_today149","233",49.4147896222445,62.7895753604267,66.5827044931223,69.0865336079845,69.8727014757669
"marketable_yield_today150","234",49.1753557086544,62.1721870731281,66.4580442704503,68.8689484911128,69.6928267745004
"marketable_yield_today151","235",45.2249624304185,60.4540152494984,64.7982165078382,67.5807406412854,69.0748828419214
"marketable_yield_today152","236",62.4952492755981,72.4894912219347,74.4088381717105,73.8338797258517,73.9809716353421
"marketable_yield_today153","237",63.6866369300095,72.9776553015125,75.2028552407869,74.6420338974197,74.0243609547705
"marketable_yield_today154","238",63.6335491362545,72.7899197730163,74.7238064790649,74.0075577700535,74.023842338993
"marketable_yield_today155","239",62.4737470455361,72.9571116113926,74.936761574289,74.6786092991399,74.3519195803976
"marketable_yield_today156","24",59.152599339087,68.5012013808597,70.9460410432932,71.2015320739793,71.0268567173985
"marketable_yield_today157","240",63.488171808651,72.4757106330561,74.400192536529,74.1156821922609,73.779146025374
"marketable_yield_today158","241",62.680154193722,71.9991720845741,73.8196000055131,73.6923338718998,73.4870199637293
"marketable_yield_today159","242",63.1194044055503,72.2546975745644,74.2617881341433,73.9368400891797,73.650087235159
"marketable_yield_today160","243",62.383151142384,72.2684725257719,74.4462784850165,74.0943816951493,73.2423881628182
"marketable_yield_today161","244",61.5844542541591,71.6206374316958,73.5936170885183,73.7178067920294,73.356845187522
"marketable_yield_today162","245",60.5911728813546,70.7525565383049,72.8031797438538,72.7186502548967,72.5580064406903
"marketable_yield_today163","246",59.9103466539539,70.883141916068,73.1845045627665,73.0348416731617,72.764588001662
"marketable_yield_today164","247",60.1104736986201,70.1010768609966,72.2993181960585,72.9643047303528,72.8432670757296
"marketable_yield_today165","248",60.024321651816,71.1163828212718,73.4387821407936,73.5921242579666,72.9243287322061
"marketable_yield_today166","249",59.0211511545763,70.0214532108515,72.6090523296103,72.4580465493698,72.5414759063273
"marketable_yield_today167","25",59.4681744779401,68.5520164103675,71.0838341444174,71.006354737503,70.592130067039
"marketable_yield_today168","250",58.891381647652,69.6800081104114,72.1834585695404,72.5085509550241,72.5750448177749
"marketable_yield_today169","251",58.7829671032779,70.167605974118,72.6157238113477,73.0158581220049,72.603369951784
"marketable_yield_today170","252",58.3000189096347,70.0072313072519,72.991937308955,73.2662415800425,72.9322959232094
"marketable_yield_today171","253",57.6478696371695,69.8020490932706,72.7602824881981,73.1876508658348,73.2307832919857
"marketable_yield_today172","254",58.808931423769,69.9268141045458,72.8929411446201,73.3996624016182,73.0219770736198
"marketable_yield_today173","255",56.989351777362,68.1930793587633,70.9436445249653,71.422551895059,71.5470419385283
"marketable_yield_today174","256",56.7769918862225,68.1009782449271,71.0542582162903,71.8928690350994,71.8082531935525
"marketable_yield_today175","257",54.8919731456115,67.1334270784174,70.1401054929251,71.7029692940785,71.4582620431201
"marketable_yield_today176","258",53.2102125652571,66.5462903934817,70.322775413189,71.8428026704498,72.0431913437403
"marketable_yield_today177","259",50.9438448982285,64.724141402583,68.1968254082605,70.1748760913425,70.5270822365455
"marketable_yield_today178","26",59.054294684814,69.7993818011858,72.2897985537343,72.7115599387114,72.3621206715691
"marketable_yield_today179","260",50.2829454832807,64.2108413566952,68.0386583030499,69.9254928160796,71.0412785669634
"marketable_yield_today180","261",49.2827361050853,63.5678910154481,67.516589863205,69.7023388138321,70.6372050356931
"marketable_yield_today181","262",47.3155410391651,61.6897949291022,66.2562103282458,68.8102607759442,69.9177519230028
"marketable_yield_today182","263",44.493710515987,60.2310811107305,65.0414233444898,68.001160980456,69.2056288667904
"marketable_yield_today183","264",41.8069036887955,58.4031993389424,63.0568446175744,67.0135945514474,68.3329793730641
"marketable_yield_today184","265",43.5439816703673,59.0252749913597,63.7102272987653,67.4332364983008,68.7417832802299
"marketable_yield_today185","266",45.0641097168906,59.7971254776884,64.5317679103209,67.4685994729915,68.8276279344822
"marketable_yield_today186","267",46.7015223559812,61.0706031909241,65.5519065710343,68.4968665884888,69.8164907357427
"marketable_yield_today187","268",47.958248157254,61.4804590069815,65.5703099195969,68.1468942441619,69.0383846750447
"marketable_yield_today188","269",49.1155968047818,62.8326956671249,66.9228537270695,69.0632891321889,69.9684066267917
"marketable_yield_today189","27",58.6772426925996,68.8756144500662,71.2091572451928,71.2542931438837,72.003851851146
